url_path,views_total,views_unique
/Neosperience/backpack,11,5
/Neosperience/backpack/releases,4,1
/Neosperience/backpack/releases/new,3,1
/Neosperience/backpack/actions,2,1
/Neosperience/backpack/actions/runs/4145850716,1,1
/Neosperience/backpack/commits,1,1
/Neosperience/backpack/releases/tag/v0.2.5,1,1
/Neosperience/backpack/releases/tag/v0.2.6,1,1
/Neosperience/backpack/releases/tag/v0.2.7,1,1
