time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-25 00:00:00+00:00,1,1,,
2024-10-26 00:00:00+00:00,1,1,1.0,1.0
2024-10-27 00:00:00+00:00,1,1,,
2024-11-04 00:00:00+00:00,1,1,,
2024-11-07 00:00:00+00:00,1,1,,
