url_path,views_total,views_unique
/Neosperience/backpack,11,3
/Neosperience/backpack/releases,5,1
/Neosperience/backpack/issues,3,1
/Neosperience/backpack/releases/new,3,1
/Neosperience/backpack/pull/4,2,1
/Neosperience/backpack/releases/tag/v0.3.0,2,1
/neosperience/backpack,1,1
/Neosperience/backpack/actions/runs/4566754882/jobs/8059692135,1,1
/Neosperience/backpack/actions/runs/4569539693/jobs/8065901133,1,1
/Neosperience/backpack/branches,1,1
