time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-18 00:00:00+00:00,1,1,,
2024-10-20 00:00:00+00:00,2,1,,
2024-10-21 00:00:00+00:00,3,1,,
2024-10-22 00:00:00+00:00,2,1,,
2024-10-23 00:00:00+00:00,2,1,,
2024-10-24 00:00:00+00:00,1,1,,
2024-10-25 00:00:00+00:00,1,1,,
2024-10-26 00:00:00+00:00,1,1,1.0,1.0
2024-10-27 00:00:00+00:00,1,1,,
